user_id,account_id,txn_id,event_time,event_type,amount,currency,channel,declared_income,account_deposit,residence_country,transaction_country,amount_in_1d,amount_out_1d,login_count_1h,failed_login_1h,new_ip_1d,geo_change_1d,device_id,ip_address,is_fraud,fraud_type
U-NORM-0018,ACC-0018,137,2026-01-01 14:16:19.236592,withdrawal,12597.17,jpy,api,488526,189005.0,gb,gb,2934.11,1601.05,0,0,0,0,DEV-0018-666,117.4.188.52,0,none
U-NORM-0063,ACC-0063,138,2026-01-01 14:35:42.924849,sell,3133.83,sgd,web,58325,23458.0,in,in,4161.71,2858.24,1,0,0,0,DEV-0063-609,8.125.220.93,0,none
U-NORM-0077,ACC-0077,139,2026-01-01 14:50:07.179916,sell,4189.4,jpy,web,41842,43476.0,sg,sg,8023.58,619.13,1,0,0,0,DEV-0077-598,77.4.220.221,0,none
U-NORM-0145,ACC-0145,140,2026-01-01 14:54:51.757050,withdrawal,5865.19,sgd,api,429720,85584.0,us,us,8853.81,1565.11,3,2,0,0,DEV-0145-516,101.105.95.215,0,none
U-NORM-0086,ACC-0086,141,2026-01-01 14:55:51.342049,deposit,17748.5,usd,mobile,260040,168962.0,au,au,21461.51,12228.59,3,0,0,0,DEV-0086-474,4.222.88.39,0,none
U-NORM-0149,ACC-0149,142,2026-01-01 14:57:33.659932,deposit,3048.52,jpy,mobile,147849,7380.0,in,in,2712.86,1888.96,5,0,0,0,DEV-0149-491,101.82.20.62,0,none
U-NORM-0064,ACC-0064,143,2026-01-01 14:59:57.318062,withdrawal,4890.32,gbp,api,149522,19244.0,jp,jp,5529.82,469.84,2,0,0,0,DEV-0064-247,144.253.69.58,0,none
U-NORM-0045,ACC-0045,144,2026-01-01 15:06:56.307699,deposit,1939.5,myr,web,235687,168968.0,us,us,3635.06,1217.27,1,0,0,0,DEV-0045-669,219.225.27.49,0,none
U-NORM-0086,ACC-0086,145,2026-01-01 15:25:30.112879,withdrawal,17033.32,usd,mobile,260040,168962.0,au,au,19782.36,14361.24,3,0,0,0,DEV-0086-474,4.222.88.39,0,none
U-NORM-0051,ACC-0051,146,2026-01-01 15:25:42.162527,withdrawal,19196.38,myr,web,209789,119925.0,au,au,20881.58,16832.3,0,2,0,0,DEV-0051-857,140.133.4.198,0,none
U-NORM-0093,ACC-0093,147,2026-01-01 15:33:30.467752,sell,16084.18,usd,mobile,250265,162244.0,sg,sg,25727.82,15774.45,4,0,0,0,DEV-0093-576,99.221.39.154,0,none
U-NORM-0128,ACC-0128,148,2026-01-01 15:34:39.147952,deposit,3931.92,usd,web,264547,104490.0,us,us,6474.88,3025.92,4,0,0,0,DEV-0128-922,9.15.57.162,0,none
U-NORM-0161,ACC-0161,149,2026-01-01 15:46:24.297130,deposit,1122.73,gbp,api,121464,37398.0,in,my,1275.62,922.25,4,0,0,0,DEV-0161-475,7.132.195.224,0,none
U-NORM-0097,ACC-0097,150,2026-01-01 15:51:24.337343,deposit,8760.46,gbp,api,267611,94001.0,gb,gb,2217.54,5885.64,1,1,0,0,DEV-0097-201,70.158.206.6,0,none
U-NORM-0097,ACC-0097,151,2026-01-01 15:56:37.313982,buy,3085.01,usd,mobile,267611,94001.0,gb,gb,5219.23,2665.67,1,0,0,0,DEV-0097-201,70.158.206.6,0,none
U-NORM-0074,ACC-0074,152,2026-01-01 16:01:39.738018,buy,2623.44,myr,mobile,81548,33340.0,id,id,1262.13,718.89,3,0,0,0,DEV-0074-711,179.101.71.34,0,none
U-NORM-0122,ACC-0122,153,2026-01-01 16:02:08.123934,buy,15924.72,gbp,mobile,363109,150117.0,gb,gb,3133.25,18.35,4,0,0,0,DEV-0122-502,90.144.211.169,0,none
U-NORM-0122,ACC-0122,154,2026-01-01 16:04:52.686206,buy,18792.01,usd,mobile,363109,150117.0,gb,gb,34366.27,5218.38,4,0,0,0,DEV-0122-502,90.144.211.169,0,none
U-NORM-0036,ACC-0036,155,2026-01-01 16:08:46.843460,sell,3836.6,sgd,web,112336,28086.0,id,id,4049.97,3835.48,3,0,0,0,DEV-0036-547,35.43.70.165,0,none
U-NORM-0127,ACC-0127,156,2026-01-01 16:24:53.214865,buy,7372.25,usd,mobile,188805,102360.0,us,us,4574.52,2330.3,3,0,0,0,DEV-0127-672,91.145.207.71,0,none
U-NORM-0028,ACC-0028,157,2026-01-01 16:32:57.214467,buy,2249.47,gbp,web,141393,21493.0,my,my,56.59,346.34,1,0,0,0,DEV-0028-587,215.49.230.191,0,none
U-NORM-0161,ACC-0161,158,2026-01-01 16:43:17.676207,withdrawal,2529.63,usd,mobile,121464,37398.0,in,in,1913.67,2487.89,1,0,0,0,DEV-0161-475,7.132.195.224,0,none
U-NORM-0089,ACC-0089,159,2026-01-01 16:43:21.419634,deposit,12247.48,sgd,mobile,235925,87693.0,gb,gb,22085.88,862.77,4,0,0,0,DEV-0089-590,52.136.12.172,0,none
U-NORM-0062,ACC-0062,160,2026-01-01 16:48:23.094988,buy,590.7,jpy,mobile,45817,33080.0,ph,ph,673.29,357.77,1,2,0,0,DEV-0062-581,25.212.154.71,0,none
U-NORM-0102,ACC-0102,161,2026-01-01 17:01:42.323552,deposit,18071.39,eur,mobile,324536,118475.0,us,us,9325.53,6336.48,2,0,0,0,DEV-0102-148,42.34.134.6,0,none
U-NORM-0134,ACC-0134,162,2026-01-01 17:05:29.360649,sell,12621.06,usd,web,150785,181299.0,au,au,14520.62,3397.04,1,0,0,0,DEV-0134-222,7.129.161.223,0,none
U-NORM-0022,ACC-0022,163,2026-01-01 17:06:12.874701,sell,4553.44,jpy,mobile,109693,42879.0,jp,jp,8478.49,229.98,3,0,0,0,DEV-0022-851,6.86.63.94,0,none
U-NORM-0154,ACC-0154,164,2026-01-01 17:19:08.737966,deposit,5732.6,usd,web,221337,137172.0,sg,sg,1240.3,4804.94,1,0,0,0,DEV-0154-885,35.13.250.2,0,none
U-NORM-0141,ACC-0141,165,2026-01-01 17:27:35.603485,deposit,5902.94,jpy,mobile,206725,97018.0,sg,sg,1962.48,3931.5,1,0,0,0,DEV-0141-710,219.230.219.244,0,none
U-NORM-0038,ACC-0038,166,2026-01-01 17:28:19.533071,deposit,12923.56,usd,api,422499,148841.0,sg,sg,598.28,6466.09,1,0,0,0,DEV-0038-157,87.21.207.31,0,none
U-NORM-0162,ACC-0162,167,2026-01-01 18:14:22.253434,withdrawal,7624.78,myr,api,422395,113356.0,us,us,83.75,811.09,0,1,0,0,DEV-0162-486,18.24.198.85,0,none
U-NORM-0024,ACC-0024,168,2026-01-01 18:32:43.683343,deposit,17696.18,gbp,api,200711,89451.0,gb,gb,21719.7,3947.78,2,0,0,0,DEV-0024-854,142.111.102.54,0,none
U-NORM-0044,ACC-0044,169,2026-01-01 18:44:05.956686,deposit,547.1,gbp,web,117342,19407.0,th,th,20.2,298.5,3,0,0,0,DEV-0044-980,42.224.162.226,0,none
U-NORM-0018,ACC-0018,170,2026-01-01 19:18:29.156364,deposit,9727.3,myr,web,488526,189005.0,gb,gb,8582.41,1939.74,3,0,0,0,DEV-0018-666,117.4.188.52,0,none
U-NORM-0004,ACC-0004,171,2026-01-01 19:23:16.988531,buy,13376.99,sgd,api,486676,131994.0,sg,sg,3662.23,12039.54,2,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0016,ACC-0016,172,2026-01-01 19:33:26.221917,withdrawal,3964.68,eur,mobile,388245,93618.0,au,au,6410.14,3265.4,4,2,0,0,DEV-0016-422,216.230.27.222,0,none
U-NORM-0176,ACC-0176,173,2026-01-01 20:15:50.159950,withdrawal,1564.67,sgd,api,60600,49984.0,sg,sg,274.17,531.42,0,1,0,0,DEV-0176-178,130.96.4.37,0,none
U-NORM-0079,ACC-0079,174,2026-01-01 20:29:43.499680,deposit,4495.31,usd,mobile,54806,38162.0,au,th,2015.09,477.15,3,1,0,0,DEV-0079-486,196.86.80.26,0,none
U-NORM-0068,ACC-0068,175,2026-01-01 20:31:29.964342,withdrawal,979.74,eur,api,65785,45111.0,vn,vn,923.93,919.08,3,0,0,0,DEV-0068-551,47.132.141.67,0,none
U-NORM-0042,ACC-0042,176,2026-01-01 20:31:43.025115,deposit,8562.12,usd,mobile,346879,68414.0,au,au,4266.93,6154.52,1,0,0,0,DEV-0042-777,128.251.133.139,0,none
U-NORM-0104,ACC-0104,177,2026-01-01 20:48:23.721542,sell,16967.7,usd,api,492402,153293.0,gb,gb,24224.69,15774.64,1,0,0,0,DEV-0104-724,132.33.43.73,0,none
U-NORM-0163,ACC-0163,178,2026-01-01 20:52:23.420950,sell,18077.98,myr,api,325469,120580.0,gb,gb,11518.54,8927.26,3,0,0,0,DEV-0163-844,116.73.116.1,0,none
U-NORM-0073,ACC-0073,179,2026-01-01 21:01:34.074279,withdrawal,15666.22,jpy,mobile,364521,193747.0,sg,sg,23612.81,13557.14,3,0,0,0,DEV-0073-463,149.186.178.198,0,none
U-NORM-0090,ACC-0090,180,2026-01-01 21:09:05.238269,deposit,6746.65,gbp,api,363009,150837.0,sg,sg,3343.26,5047.78,5,2,0,0,DEV-0090-585,9.142.223.143,0,none
U-NORM-0034,ACC-0034,181,2026-01-01 21:11:31.187460,buy,5963.66,jpy,mobile,252654,82975.0,sg,sg,312.0,4104.97,2,0,0,0,DEV-0034-441,88.202.14.214,0,none
U-NORM-0096,ACC-0096,182,2026-01-01 21:31:00.737121,buy,4490.48,usd,api,290631,82252.0,us,gb,343.89,795.87,1,0,0,0,DEV-0096-429,165.188.101.231,0,none
U-NORM-0108,ACC-0108,183,2026-01-01 21:32:47.923283,withdrawal,11742.57,usd,mobile,360290,98028.0,au,jp,1893.39,714.64,1,0,0,0,DEV-0108-591,216.54.70.215,0,none
U-NORM-0083,ACC-0083,184,2026-01-01 21:36:36.581847,deposit,14580.62,myr,mobile,244096,83435.0,us,us,10834.6,5752.82,3,0,0,0,DEV-0083-480,215.205.22.40,0,none
U-NORM-0181,ACC-0181,185,2026-01-01 21:44:43.589388,buy,3455.01,myr,api,92742,29291.0,sg,sg,5678.98,3414.34,0,0,0,0,DEV-0181-148,155.239.158.43,0,none
U-NORM-0139,ACC-0139,186,2026-01-01 22:08:13.433264,deposit,14476.08,myr,api,310572,195501.0,gb,gb,19367.51,13898.51,2,0,0,0,DEV-0139-917,197.69.109.225,0,none
U-NORM-0159,ACC-0159,187,2026-01-01 22:16:10.219135,withdrawal,4886.65,jpy,mobile,107745,17929.0,cn,cn,168.35,2654.4,3,0,0,0,DEV-0159-699,9.41.99.58,0,none
U-NORM-0003,ACC-0003,188,2026-01-01 22:26:55.056083,buy,5642.71,usd,web,173275,122274.0,us,us,2542.98,2061.6,3,0,0,0,DEV-0003-791,55.242.86.169,0,none
U-NORM-0156,ACC-0156,189,2026-01-01 22:34:24.344590,withdrawal,2457.39,usd,mobile,55115,20638.0,vn,vn,466.12,2397.48,4,0,0,0,DEV-0156-361,141.204.246.37,0,none
U-NORM-0019,ACC-0019,190,2026-01-01 22:43:21.094236,sell,6819.72,jpy,mobile,321277,84159.0,sg,sg,4771.02,5881.98,1,0,0,0,DEV-0019-409,83.69.80.188,0,none
U-NORM-0100,ACC-0100,191,2026-01-01 22:45:06.612034,deposit,17290.41,eur,api,455368,63277.0,sg,sg,3313.24,8231.0,1,0,0,0,DEV-0100-512,202.117.188.88,0,none
U-NORM-0188,ACC-0188,192,2026-01-01 23:09:33.658371,withdrawal,3393.06,myr,mobile,376868,93513.0,gb,gb,6057.07,3017.31,1,0,0,0,DEV-0188-640,210.180.215.239,0,none
U-NORM-0086,ACC-0086,193,2026-01-01 23:29:48.765438,buy,16026.27,eur,web,260040,168962.0,au,au,3748.4,6114.34,2,0,0,0,DEV-0086-474,4.222.88.39,0,none
U-NORM-0170,ACC-0170,194,2026-01-01 23:35:35.945830,withdrawal,1753.94,sgd,web,131190,17607.0,ph,ph,226.52,1179.72,2,1,0,0,DEV-0170-462,10.67.2.77,0,none
U-NORM-0088,ACC-0088,195,2026-01-01 23:38:59.708310,deposit,17750.68,jpy,api,451795,143435.0,au,au,32174.01,13434.9,1,0,0,0,DEV-0088-727,215.17.144.83,0,none
U-NORM-0182,ACC-0182,196,2026-01-01 23:42:53.307039,deposit,19616.05,myr,web,345776,130556.0,us,us,9242.14,10043.39,2,0,0,0,DEV-0182-327,12.115.82.100,0,none
U-NORM-0076,ACC-0076,197,2026-01-01 23:54:00.836026,withdrawal,8490.6,jpy,web,399212,148233.0,us,us,9745.7,3635.12,1,0,0,0,DEV-0076-874,119.146.230.41,0,none
U-NORM-0144,ACC-0144,198,2026-01-01 23:54:15.940974,deposit,3408.15,gbp,web,116921,37235.0,gb,gb,1014.32,2264.9,2,0,0,0,DEV-0144-788,110.25.156.126,0,none
U-NORM-0133,ACC-0133,199,2026-01-02 00:03:20.231464,buy,1855.02,usd,web,133213,35408.0,us,us,2312.15,1487.51,2,0,0,0,DEV-0133-661,121.226.183.247,0,none
U-NORM-0083,ACC-0083,200,2026-01-02 00:08:50.407768,withdrawal,15477.29,myr,mobile,244096,83435.0,us,us,30598.71,10989.23,3,0,0,0,DEV-0083-480,215.205.22.40,0,none
U-NORM-0027,ACC-0027,201,2026-01-02 00:25:50.939663,withdrawal,9962.28,jpy,api,357500,149862.0,us,us,7162.17,8551.31,5,0,0,0,DEV-0027-676,124.124.173.247,0,none
U-NORM-0099,ACC-0099,202,2026-01-02 00:26:01.774541,buy,4228.94,sgd,web,88277,15747.0,us,us,2251.68,1156.84,2,0,0,0,DEV-0099-126,12.25.1.170,0,none
U-NORM-0045,ACC-0045,203,2026-01-02 00:26:12.496502,sell,5683.08,myr,mobile,235687,168968.0,us,us,2676.41,782.72,0,0,0,0,DEV-0045-669,219.225.27.49,0,none
U-NORM-0137,ACC-0137,204,2026-01-02 00:39:30.258048,withdrawal,3660.23,eur,mobile,105925,34385.0,ph,ph,3222.66,690.56,2,0,0,0,DEV-0137-474,128.104.158.126,0,none
U-NORM-0193,ACC-0193,205,2026-01-02 00:43:34.829935,withdrawal,1573.91,sgd,mobile,42144,33462.0,id,id,2110.65,1032.61,2,0,0,0,DEV-0193-773,159.250.239.198,0,none
U-NORM-0150,ACC-0150,206,2026-01-02 01:08:16.469459,withdrawal,14054.73,myr,mobile,380987,176705.0,sg,sg,27704.72,774.93,5,0,0,0,DEV-0150-931,105.52.215.216,0,none
U-NORM-0187,ACC-0187,207,2026-01-02 01:13:16.500009,deposit,1504.96,eur,web,79172,17592.0,th,th,2699.64,888.43,2,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0061,ACC-0061,208,2026-01-02 01:39:05.902130,buy,190.48,gbp,web,44332,9432.0,us,ph,338.33,165.51,0,0,0,0,DEV-0061-774,68.157.212.173,0,none
U-NORM-0020,ACC-0020,209,2026-01-02 01:42:34.814805,sell,1974.01,sgd,api,161049,181858.0,us,us,2956.92,704.69,2,0,0,0,DEV-0020-524,39.75.51.237,0,none
U-NORM-0015,ACC-0015,210,2026-01-02 01:45:23.274457,buy,673.36,jpy,api,130744,25519.0,vn,vn,940.72,280.21,1,0,0,0,DEV-0015-811,52.245.160.46,0,none
U-NORM-0021,ACC-0021,211,2026-01-02 01:45:57.622510,withdrawal,2622.66,sgd,web,312007,122534.0,au,au,2536.1,1125.51,3,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0133,ACC-0133,212,2026-01-02 01:47:13.913492,deposit,3132.57,gbp,web,133213,35408.0,us,us,3297.55,805.04,0,0,0,0,DEV-0133-661,121.226.183.247,0,none
U-NORM-0197,ACC-0197,213,2026-01-02 01:55:57.570562,deposit,14885.24,myr,web,249933,184321.0,gb,gb,18425.16,4818.83,3,0,0,0,DEV-0197-552,1.139.213.82,0,none
U-NORM-0030,ACC-0030,214,2026-01-02 01:59:12.932134,buy,2020.79,eur,api,76371,47705.0,th,th,1398.83,1689.16,2,0,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0114,ACC-0114,215,2026-01-02 02:00:44.125960,deposit,6704.39,jpy,mobile,315955,102215.0,us,us,6664.17,860.51,3,1,0,0,DEV-0114-281,42.72.244.86,0,none
U-NORM-0114,ACC-0114,216,2026-01-02 02:11:20.434140,withdrawal,3374.4,usd,api,315955,102215.0,us,us,4590.68,149.46,3,0,0,0,DEV-0114-281,42.72.244.86,0,none
U-NORM-0165,ACC-0165,217,2026-01-02 02:25:44.990866,buy,2862.54,usd,api,37361,7567.0,us,us,5282.61,1372.77,1,0,0,0,DEV-0165-636,188.18.146.66,0,none
U-NORM-0152,ACC-0152,218,2026-01-02 02:26:53.835320,sell,2737.23,jpy,web,107481,21542.0,th,th,4714.04,2367.1,2,0,0,0,DEV-0152-924,131.182.206.227,0,none
U-NORM-0129,ACC-0129,219,2026-01-02 02:27:18.436198,sell,11420.88,eur,mobile,284479,89529.0,gb,gb,21051.63,10621.72,2,0,0,0,DEV-0129-953,203.236.60.92,0,none
U-NORM-0106,ACC-0106,220,2026-01-02 02:30:58.715578,deposit,4162.5,sgd,mobile,69420,21052.0,th,th,7166.69,2699.76,3,0,0,0,DEV-0106-768,94.125.104.82,0,none
U-NORM-0069,ACC-0069,221,2026-01-02 02:31:53.977742,sell,698.35,eur,api,35290,28586.0,jp,jp,730.96,513.02,1,0,0,0,DEV-0069-850,105.185.40.91,0,none
U-NORM-0018,ACC-0018,222,2026-01-02 02:40:48.335145,deposit,10567.39,gbp,web,488526,189005.0,gb,gb,4611.07,9884.51,0,0,0,0,DEV-0018-666,117.4.188.52,0,none
U-NORM-0193,ACC-0193,223,2026-01-02 02:47:41.488328,buy,3959.99,gbp,web,42144,33462.0,id,id,5436.92,488.47,2,0,0,0,DEV-0193-773,159.250.239.198,0,none
U-NORM-0087,ACC-0087,224,2026-01-02 02:48:42.216244,buy,10451.3,usd,mobile,171643,110252.0,gb,gb,7026.0,2338.22,2,0,0,0,DEV-0087-197,99.75.164.21,0,none
U-NORM-0012,ACC-0012,225,2026-01-02 03:09:45.715416,buy,2370.11,jpy,web,304692,50887.0,us,us,4655.13,1860.21,1,0,0,0,DEV-0012-564,34.212.233.145,0,none
U-NORM-0014,ACC-0014,226,2026-01-02 03:19:26.305078,buy,14293.15,eur,api,490968,134425.0,sg,sg,4393.46,8184.36,5,0,0,0,DEV-0014-379,201.230.251.59,0,none
U-NORM-0142,ACC-0142,227,2026-01-02 03:27:46.591407,withdrawal,619.99,usd,web,134725,17648.0,my,my,516.35,20.48,0,0,0,0,DEV-0142-677,192.118.62.33,0,none
U-NORM-0010,ACC-0010,228,2026-01-02 03:28:40.550681,withdrawal,3145.7,gbp,api,431954,91869.0,us,us,913.49,2233.79,2,0,0,0,DEV-0010-805,16.80.225.107,0,none
U-NORM-0066,ACC-0066,229,2026-01-02 03:31:58.344965,deposit,1831.65,myr,web,86005,37893.0,sg,sg,1045.91,638.5,4,0,0,0,DEV-0066-740,97.36.40.33,0,none
U-NORM-0187,ACC-0187,230,2026-01-02 03:36:58.806656,buy,1715.52,usd,api,79172,17592.0,th,th,3386.27,1569.14,4,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0021,ACC-0021,231,2026-01-02 03:38:03.771321,buy,3017.05,jpy,api,312007,122534.0,au,au,3046.68,2319.35,2,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0062,ACC-0062,232,2026-01-02 03:43:31.930852,deposit,474.04,gbp,api,45817,33080.0,ph,ph,887.29,453.03,2,0,0,0,DEV-0062-581,25.212.154.71,0,none
U-NORM-0200,ACC-0200,233,2026-01-02 04:01:42.572426,deposit,16475.16,jpy,web,166662,99605.0,sg,sg,6437.53,10568.7,0,0,0,0,DEV-0200-231,184.24.115.221,0,none
U-NORM-0030,ACC-0030,234,2026-01-02 04:32:58.675510,deposit,3411.87,gbp,mobile,76371,47705.0,th,th,1137.96,2069.85,1,0,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0039,ACC-0039,235,2026-01-02 04:35:33.079798,withdrawal,6282.93,eur,web,420855,57904.0,au,au,9573.76,4859.68,1,0,0,0,DEV-0039-786,12.27.186.73,0,none
U-NORM-0013,ACC-0013,236,2026-01-02 04:37:37.323967,sell,10418.37,gbp,web,311121,186690.0,au,au,15935.96,7073.01,4,0,0,0,DEV-0013-420,106.23.113.190,0,none
U-NORM-0019,ACC-0019,237,2026-01-02 05:05:28.493109,buy,14208.56,eur,api,321277,84159.0,sg,sg,27780.29,8278.32,2,0,0,0,DEV-0019-409,83.69.80.188,0,none
U-NORM-0187,ACC-0187,238,2026-01-02 05:05:56.331195,sell,1405.51,eur,web,79172,17592.0,th,th,877.09,597.09,1,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0021,ACC-0021,239,2026-01-02 05:10:08.905751,sell,11959.35,gbp,mobile,312007,122534.0,au,au,872.1,630.78,0,0,0,0,DEV-0021-898,55.113.115.174,0,none
U-NORM-0113,ACC-0113,240,2026-01-02 05:13:12.696878,deposit,785.9,eur,web,66046,23422.0,vn,vn,175.33,578.31,2,0,0,0,DEV-0113-951,143.115.230.42,0,none
U-NORM-0063,ACC-0063,241,2026-01-02 05:24:36.409390,buy,300.88,myr,api,58325,23458.0,in,in,522.03,117.89,1,0,0,0,DEV-0063-609,8.125.220.93,0,none
U-NORM-0147,ACC-0147,242,2026-01-02 05:33:02.325891,withdrawal,4318.95,usd,api,283264,134629.0,sg,sg,5656.43,2347.87,2,0,0,0,DEV-0147-727,139.222.167.214,0,none
U-NORM-0198,ACC-0198,243,2026-01-02 05:39:44.374010,sell,18256.15,jpy,api,448596,95351.0,au,au,21956.99,9864.81,0,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0046,ACC-0046,244,2026-01-02 05:42:01.196333,withdrawal,334.54,myr,api,116479,38216.0,my,my,532.11,211.02,2,0,0,0,DEV-0046-935,5.96.13.54,0,none
U-NORM-0086,ACC-0086,245,2026-01-02 05:52:43.545941,sell,2910.1,myr,web,260040,168962.0,au,au,4540.17,2564.96,0,0,0,0,DEV-0086-474,4.222.88.39,0,none
U-NORM-0056,ACC-0056,246,2026-01-02 05:53:44.970456,buy,1941.83,usd,web,70693,35911.0,ph,jp,1440.08,1376.67,1,0,0,0,DEV-0056-571,85.152.181.28,0,none
U-NORM-0059,ACC-0059,247,2026-01-02 05:55:31.866603,deposit,440.95,jpy,api,132614,6982.0,my,au,767.61,75.15,2,0,0,0,DEV-0059-812,181.73.193.188,0,none
U-NORM-0187,ACC-0187,248,2026-01-02 06:22:09.244559,buy,723.77,usd,mobile,79172,17592.0,th,th,67.05,348.49,0,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0144,ACC-0144,249,2026-01-02 06:39:18.920594,buy,2335.95,gbp,web,116921,37235.0,gb,gb,4623.69,1673.26,3,0,0,0,DEV-0144-788,110.25.156.126,0,none
U-NORM-0027,ACC-0027,250,2026-01-02 06:47:05.524037,buy,3194.61,sgd,api,357500,149862.0,us,us,5911.87,2772.82,1,0,0,0,DEV-0027-676,124.124.173.247,0,none
U-NORM-0005,ACC-0005,251,2026-01-02 06:55:16.781349,sell,3770.89,myr,mobile,59009,22773.0,vn,vn,4305.64,69.26,1,0,0,0,DEV-0005-693,169.250.76.115,0,none
U-NORM-0198,ACC-0198,252,2026-01-02 07:04:52.383481,sell,14167.53,myr,api,448596,95351.0,au,au,21821.57,13342.43,2,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0040,ACC-0040,253,2026-01-02 07:09:35.751508,deposit,589.67,myr,mobile,145153,49308.0,id,id,1043.33,363.37,4,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0016,ACC-0016,254,2026-01-02 07:12:33.492270,sell,9723.36,myr,api,388245,93618.0,au,au,18158.36,6649.48,2,0,0,0,DEV-0016-422,216.230.27.222,0,none
U-NORM-0076,ACC-0076,255,2026-01-02 07:14:34.672921,sell,15458.3,myr,web,399212,148233.0,us,us,11387.1,13679.26,1,0,0,0,DEV-0076-874,119.146.230.41,0,none
U-NORM-0146,ACC-0146,256,2026-01-02 07:14:42.790209,withdrawal,1301.5,myr,web,242889,127006.0,au,au,614.03,349.16,1,0,0,0,DEV-0146-478,71.204.210.39,0,none
U-NORM-0175,ACC-0175,257,2026-01-02 07:19:20.401790,sell,2802.37,eur,web,104275,10976.0,th,th,1654.37,2174.23,0,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0131,ACC-0131,258,2026-01-02 07:46:47.912686,sell,7264.61,gbp,web,463738,179617.0,au,au,464.73,4551.04,4,0,0,0,DEV-0131-504,6.62.62.148,0,none
U-NORM-0072,ACC-0072,259,2026-01-02 07:47:01.859600,deposit,8073.13,gbp,api,451269,89103.0,sg,sg,5839.54,1469.86,0,0,0,0,DEV-0072-478,8.78.90.223,0,none
U-NORM-0008,ACC-0008,260,2026-01-02 07:55:57.870357,deposit,19968.6,gbp,api,405158,126256.0,gb,gb,4726.02,8185.23,4,0,0,0,DEV-0008-550,18.240.226.162,0,none
U-NORM-0165,ACC-0165,261,2026-01-02 08:05:23.926710,deposit,3361.18,gbp,api,37361,7567.0,us,us,4213.75,1590.72,1,0,0,0,DEV-0165-636,188.18.146.66,0,none
U-NORM-0196,ACC-0196,262,2026-01-02 08:12:08.964817,buy,1316.08,gbp,api,46082,48801.0,jp,jp,2203.88,673.9,2,0,0,0,DEV-0196-794,28.88.19.15,0,none
U-NORM-0164,ACC-0164,263,2026-01-02 08:27:36.190465,buy,11245.35,jpy,mobile,381450,119936.0,us,us,17547.28,4762.13,1,0,0,0,DEV-0164-711,60.163.11.158,0,none
U-NORM-0047,ACC-0047,264,2026-01-02 08:28:25.482985,buy,266.46,jpy,api,77774,14034.0,jp,jp,376.68,130.38,2,0,0,0,DEV-0047-446,81.205.84.112,0,none
U-NORM-0054,ACC-0054,265,2026-01-02 08:28:25.726641,deposit,19117.87,jpy,mobile,246102,52669.0,au,au,21431.98,18760.91,3,0,0,0,DEV-0054-661,101.172.216.174,0,none
U-NORM-0050,ACC-0050,266,2026-01-02 08:48:29.875829,withdrawal,3414.07,gbp,api,300716,64281.0,us,us,3391.38,1390.74,0,2,0,0,DEV-0050-842,159.227.95.63,0,none
U-NORM-0181,ACC-0181,267,2026-01-02 08:58:31.128469,sell,2577.1,usd,api,92742,29291.0,sg,sg,3368.06,1681.22,2,0,0,0,DEV-0181-148,155.239.158.43,0,none
U-NORM-0038,ACC-0038,268,2026-01-02 09:20:00.520792,sell,3998.78,sgd,web,422499,148841.0,sg,sg,1174.91,2207.97,2,0,0,0,DEV-0038-157,87.21.207.31,0,none
U-NORM-0134,ACC-0134,269,2026-01-02 09:46:56.739084,buy,19292.8,eur,web,150785,181299.0,au,au,7698.7,8650.51,0,0,0,0,DEV-0134-222,7.129.161.223,0,none
U-NORM-0132,ACC-0132,270,2026-01-02 09:53:37.314860,deposit,9144.89,jpy,api,154047,66515.0,au,au,7585.41,2772.99,1,0,0,0,DEV-0132-708,108.193.209.2,0,none
U-NORM-0174,ACC-0174,271,2026-01-02 09:56:08.883367,buy,4651.9,sgd,mobile,46351,39388.0,us,us,9147.02,469.24,1,0,0,0,DEV-0174-121,116.137.104.88,0,none
U-NORM-0071,ACC-0071,272,2026-01-02 09:57:53.584923,buy,4612.39,sgd,api,295271,166854.0,gb,gb,5555.24,3694.24,1,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0155,ACC-0155,273,2026-01-02 09:59:58.298691,withdrawal,8090.3,usd,web,214959,146617.0,au,au,183.47,372.84,2,0,0,0,DEV-0155-671,49.212.193.116,0,none
U-NORM-0051,ACC-0051,274,2026-01-02 10:15:02.466905,sell,5526.99,eur,api,209789,119925.0,au,au,6892.24,1977.1,2,0,0,0,DEV-0051-857,140.133.4.198,0,none
